date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:04:59	707/707	---M--	200	added ('OK')	image/png	etag:%222c3-537192f0-d98ad6de009393c0%22	http://wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/images/information-white.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/images/information-white.png	(from http://wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/css/shortcodes.css?ver=804ab4b68987012327e3393514324f97)
14:04:59	634/634	---M--	200	added ('OK')	image/png	etag:%2227a-537192f2-ef569611d04347aa%22	http://wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/images/tick.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/images/tick.png	(from http://wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/css/shortcodes.css?ver=804ab4b68987012327e3393514324f97)
14:04:59	133398/133398	---M--	200	added ('OK')	image/jpeg	etag:%2220916-53269680-8fd95162f023f73a%22	http://wp.gawibowo.com/headline-news/wp-content/uploads/sites/2/2014/03/tumblr_mxrva40Plz1st5lhmo1_1280.jpg	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/uploads/sites/2/2014/03/tumblr_mxrva40Plz1st5lhmo1_1280.jpg	(from http://wp.gawibowo.com/headline-news/home/home-style-7/)
14:04:59	696/696	---M--	200	added ('OK')	image/png	etag:%222b8-537192ee-f60929e89fd5aea4%22	http://wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/images/exclamation-red.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/images/exclamation-red.png	(from http://wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/css/shortcodes.css?ver=804ab4b68987012327e3393514324f97)
14:04:59	654/654	---M--	200	added ('OK')	image/png	etag:%2228e-537192ee-c10c50803d5d8efb%22	http://wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/images/exclamation.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/images/exclamation.png	(from http://wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/css/shortcodes.css?ver=804ab4b68987012327e3393514324f97)
14:05:00	489/489	---M--	200	added ('OK')	image/png	etag:%221e9-537192ef-3b034033dcee5a21%22	http://wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/images/globe-small.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/images/globe-small.png	(from http://wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/css/shortcodes.css?ver=804ab4b68987012327e3393514324f97)
14:05:00	544/544	---M--	200	added ('OK')	image/png	etag:%22220-537192ed-88de3b155f27b000%22	http://wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/images/cross.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/images/cross.png	(from http://wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/css/shortcodes.css?ver=804ab4b68987012327e3393514324f97)
14:05:00	521/521	---M--	200	added ('OK')	image/png	etag:%22209-537192f1-41b2da05e1a27d5d%22	http://wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/images/plus.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/images/plus.png	(from http://wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/css/shortcodes.css?ver=804ab4b68987012327e3393514324f97)
14:05:00	116/116	---M--	200	added ('OK')	image/png	etag:%2274-537192ec-4e615f4fc6ed12a%22	http://wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/images/code-bg.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/images/code-bg.png	(from http://wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/css/shortcodes.css?ver=804ab4b68987012327e3393514324f97)
14:05:01	100/100	---M--	200	added ('OK')	image/gif	etag:%2264-537192eb-4b0bd4852bc99e42%22	http://wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/images/acc-plus.gif	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/images/acc-plus.gif	(from http://wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/css/shortcodes.css?ver=804ab4b68987012327e3393514324f97)
14:05:01	90/90	---M--	200	added ('OK')	image/gif	etag:%225a-537192ea-9881578791f9e249%22	http://wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/images/acc-min.gif	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/images/acc-min.gif	(from http://wp.gawibowo.com/headline-news/wp-content/plugins/g7-shortcodes/css/shortcodes.css?ver=804ab4b68987012327e3393514324f97)
14:05:01	2082/2082	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22822-564bff9c-93c4e34f9324103f%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/fonts/flexslider-icon.eot	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/fonts/flexslider-icon.eot	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/flexslider.css?ver=804ab4b68987012327e3393514324f97)
14:05:01	2082/2082	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22822-564bff9c-93c4e34f9324103f%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/fonts/flexslider-icon.eot?	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/fonts/flexslider-icond41d.eot	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/flexslider.css?ver=804ab4b68987012327e3393514324f97)
14:05:02	1268/1268	---M--	200	added ('OK')	application/x-font-woff	etag:%224f4-564bff9c-99f5389ea5509d58%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/fonts/flexslider-icon.woff	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/fonts/flexslider-icon.woff	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/flexslider.css?ver=804ab4b68987012327e3393514324f97)
14:05:02	1892/1892	---M--	200	added ('OK')	application/x-font-ttf	etag:%22764-564bff9c-8f73b30f5d4d7db5%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/fonts/flexslider-icon.ttf	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/fonts/flexslider-icon.ttf	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/flexslider.css?ver=804ab4b68987012327e3393514324f97)
14:05:03	2334/2334	---M-Z	200	added ('OK')	image/svg+xml	etag:%2291e-564bff9c-203fc24aa8e61a22%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/fonts/flexslider-icon.svg	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/fonts/flexslider-icon.svg	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/flexslider.css?ver=804ab4b68987012327e3393514324f97)
14:05:03	123/123	---M--	200	added ('OK')	image/png	etag:%227b-558de85c-8bd5670634b96b3%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/bg2.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/bg2.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/style.css?ver=1.3)
14:05:03	116/116	---M--	200	added ('OK')	image/png	etag:%2274-558de85c-72904dce68b7360f%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/bg1.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/bg1.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/style.css?ver=1.3)
14:05:03	6682/6682	---M--	200	added ('OK')	image/png	etag:%221a1a-558de85c-d4ef056325e34672%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/default/sprite.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/default/sprite.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:04	1097/1097	---M--	200	added ('OK')	image/png	etag:%22449-558de85c-7761a97c8bb0cf90%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/default/sprite_x.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/default/sprite_x.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:04	1162/1162	---M--	200	added ('OK')	image/png	etag:%2248a-558de85c-1210c72c6ef2850c%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/default/sprite_y.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/default/sprite_y.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:04	1358/1358	---M--	200	added ('OK')	image/png	etag:%2254e-558de85c-766c2d1c743b60d3%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/default/sprite_next.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/default/sprite_next.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:04	1376/1376	---M--	200	added ('OK')	image/png	etag:%22560-558de85c-72505d332e61c9e2%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/default/sprite_prev.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/default/sprite_prev.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:05	1537/1537	---M--	200	added ('OK')	image/png	etag:%22601-558de85c-f5c4d698e1e7fc79%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/default/default_thumb.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/default/default_thumb.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:05	6331/6331	---M--	200	added ('OK')	image/gif	etag:%2218bb-558de85c-b59c58fadf91a159%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/default/loader.gif	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/default/loader.gif	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:05	4099/4099	---M--	200	added ('OK')	image/png	etag:%221003-558de85c-cfed4f6d5b50e6d9%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/light_rounded/sprite.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/light_rounded/sprite.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:06	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-558de85c-3602c6c77d78ef6%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/light_rounded/btnNext.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/light_rounded/btnNext.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:06	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-558de85c-84016de1f38dff31%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/light_rounded/btnPrevious.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/light_rounded/btnPrevious.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:06	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-558de85c-d5e3af853b4fe4e4%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/light_rounded/loader.gif	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/light_rounded/loader.gif	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:07	4076/4076	---M--	200	added ('OK')	image/png	etag:%22fec-558de85c-7bcb7ab49af99fd7%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/dark_rounded/sprite.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/dark_rounded/sprite.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:08	130/130	---M--	200	added ('OK')	image/png	etag:%2282-558de85c-a318a367a660438c%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/dark_rounded/contentPattern.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/dark_rounded/contentPattern.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:08	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-558de85c-f12a4af48189a165%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/dark_rounded/btnNext.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/dark_rounded/btnNext.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:08	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-558de85c-853fd9aeda602e87%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/dark_rounded/btnPrevious.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/dark_rounded/btnPrevious.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:09	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-558de85c-9b8834389609f409%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/dark_rounded/loader.gif	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/dark_rounded/loader.gif	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:09	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-558de85c-b69eecd70b38c105%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/dark_square/loader.gif	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/dark_square/loader.gif	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:09	3507/3507	---M--	200	added ('OK')	image/png	etag:%22db3-558de85c-c9037071ceca5b31%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/dark_square/sprite.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/dark_square/sprite.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:10	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-558de85c-1e5799a8bd7abdea%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/dark_square/btnNext.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/dark_square/btnNext.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:10	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-558de85c-7bc7a14abca166ed%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/dark_square/btnPrevious.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/dark_square/btnPrevious.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:10	3507/3507	---M--	200	added ('OK')	image/png	etag:%22db3-558de85c-1cab24bedab55787%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/light_square/sprite.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/light_square/sprite.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:10	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-558de85c-530dc7aaf2fdb89a%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/light_square/btnNext.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/light_square/btnNext.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:11	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-558de85c-b6797bf6b7eca420%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/light_square/btnPrevious.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/light_square/btnPrevious.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:11	4227/4227	---M--	200	added ('OK')	image/png	etag:%221083-558de85c-e83a896851a42224%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/facebook/sprite.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/facebook/sprite.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:11	142/142	---M--	200	added ('OK')	image/png	etag:%228e-558de85c-16bdef05d49779d5%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/facebook/contentPatternTop.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/facebook/contentPatternTop.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:12	137/137	---M--	200	added ('OK')	image/png	etag:%2289-558de85c-8c16a3aa14086626%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/facebook/contentPatternLeft.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/facebook/contentPatternLeft.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:12	136/136	---M--	200	added ('OK')	image/png	etag:%2288-558de85c-a03731a0896fdbb7%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/facebook/contentPatternRight.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/facebook/contentPatternRight.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:12	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-558de85c-2fc0243a9922b76b%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/facebook/loader.gif	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/facebook/loader.gif	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:12	845/845	---M--	200	added ('OK')	image/png	etag:%2234d-558de85c-618b67bcff99474a%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/facebook/btnNext.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/facebook/btnNext.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:13	828/828	---M--	200	added ('OK')	image/png	etag:%2233c-558de85c-ba6e06d24d1bb649%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/facebook/btnPrevious.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/facebook/btnPrevious.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:13	142/142	---M--	200	added ('OK')	image/png	etag:%228e-558de85c-c6d6f5b8efa6aad6%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/facebook/contentPatternBottom.png	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/facebook/contentPatternBottom.png	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:13	227/227	---M--	200	added ('OK')	image/gif	etag:%22e3-558de85c-24c1431361f0c20f%22	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/facebook/default_thumbnail.gif	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/images/prettyPhoto/facebook/default_thumbnail.gif	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/prettyPhoto.css?ver=804ab4b68987012327e3393514324f97)
14:05:13	618/618	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2010%20Jul%202016%2011:05:08%20GMT	http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/sprites.gif	C:/get%20html%20site/new%20get/wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/sprites.gif	(from http://wp.gawibowo.com/headline-news/wp-content/themes/headline-news/css/jquery.liScroll.css?ver=804ab4b68987012327e3393514324f97)
